Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Mullsjö D;73560;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa 1 dygn, 1 gång/dygn, kl 06;millimeter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
2016-05-08 06:00:01;2016-05-09 06:00:00;2016-05-08;0.0;G
2016-05-09 06:00:01;2016-05-10 06:00:00;2016-05-09;0.0;G
2016-05-10 06:00:01;2016-05-11 06:00:00;2016-05-10;0.0;G
2016-05-11 06:00:01;2016-05-12 06:00:00;2016-05-11;0.0;G
2016-05-12 06:00:01;2016-05-13 06:00:00;2016-05-12;0.0;G
2016-05-13 06:00:01;2016-05-14 06:00:00;2016-05-13;13.9;G
2016-05-14 06:00:01;2016-05-15 06:00:00;2016-05-14;0.8;G
2016-05-15 06:00:01;2016-05-16 06:00:00;2016-05-15;2.2;G
2016-05-16 06:00:01;2016-05-17 06:00:00;2016-05-16;3.5;G
2016-05-17 06:00:01;2016-05-18 06:00:00;2016-05-17;0.0;G
2016-05-18 06:00:01;2016-05-19 06:00:00;2016-05-18;0.0;G
2016-05-19 06:00:01;2016-05-20 06:00:00;2016-05-19;0.0;G
2016-05-20 06:00:01;2016-05-21 06:00:00;2016-05-20;6.8;G
2016-05-21 06:00:01;2016-05-22 06:00:00;2016-05-21;0.0;G
2016-05-22 06:00:01;2016-05-23 06:00:00;2016-05-22;0.0;G
2016-05-23 06:00:01;2016-05-24 06:00:00;2016-05-23;0.0;G
2016-05-24 06:00:01;2016-05-25 06:00:00;2016-05-24;5.8;G
2016-05-25 06:00:01;2016-05-26 06:00:00;2016-05-25;0.0;G
2016-05-26 06:00:01;2016-05-27 06:00:00;2016-05-26;0.0;G
2016-05-27 06:00:01;2016-05-28 06:00:00;2016-05-27;1.3;G
2016-05-28 06:00:01;2016-05-29 06:00:00;2016-05-28;0.5;G
2016-05-29 06:00:01;2016-05-30 06:00:00;2016-05-29;0.0;G
2016-05-30 06:00:01;2016-05-31 06:00:00;2016-05-30;0.0;G
2016-05-31 06:00:01;2016-06-01 06:00:00;2016-05-31;0.0;G
2016-06-01 06:00:01;2016-06-02 06:00:00;2016-06-01;0.0;G
2016-06-02 06:00:01;2016-06-03 06:00:00;2016-06-02;0.0;G
2016-06-03 06:00:01;2016-06-04 06:00:00;2016-06-03;0.0;G
2016-06-04 06:00:01;2016-06-05 06:00:00;2016-06-04;0.0;G
2016-06-05 06:00:01;2016-06-06 06:00:00;2016-06-05;0.0;G
2016-06-06 06:00:01;2016-06-07 06:00:00;2016-06-06;0.0;G
2016-06-07 06:00:01;2016-06-08 06:00:00;2016-06-07;0.0;G
2016-06-08 06:00:01;2016-06-09 06:00:00;2016-06-08;0.0;G
2016-06-09 06:00:01;2016-06-10 06:00:00;2016-06-09;9.5;G
2016-06-10 06:00:01;2016-06-11 06:00:00;2016-06-10;0.0;G
2016-06-11 06:00:01;2016-06-12 06:00:00;2016-06-11;0.0;G
2016-06-12 06:00:01;2016-06-13 06:00:00;2016-06-12;0.0;G
2016-06-13 06:00:01;2016-06-14 06:00:00;2016-06-13;0.0;G
2016-06-14 06:00:01;2016-06-15 06:00:00;2016-06-14;4.5;G
2016-06-15 06:00:01;2016-06-16 06:00:00;2016-06-15;7.7;G
2016-06-16 06:00:01;2016-06-17 06:00:00;2016-06-16;0.3;G
2016-06-17 06:00:01;2016-06-18 06:00:00;2016-06-17;1.3;G
2016-06-18 06:00:01;2016-06-19 06:00:00;2016-06-18;7.0;G
2016-06-19 06:00:01;2016-06-20 06:00:00;2016-06-19;0.0;G
2016-06-20 06:00:01;2016-06-21 06:00:00;2016-06-20;0.0;G
2016-06-21 06:00:01;2016-06-22 06:00:00;2016-06-21;0.0;G
2016-06-22 06:00:01;2016-06-23 06:00:00;2016-06-22;1.1;G
2016-06-23 06:00:01;2016-06-24 06:00:00;2016-06-23;16.5;G
2016-06-24 06:00:01;2016-06-25 06:00:00;2016-06-24;0.0;G
2016-06-25 06:00:01;2016-06-26 06:00:00;2016-06-25;1.2;G
2016-06-26 06:00:01;2016-06-27 06:00:00;2016-06-26;0.0;G
2016-06-27 06:00:01;2016-06-28 06:00:00;2016-06-27;1.3;G
2016-06-28 06:00:01;2016-06-29 06:00:00;2016-06-28;0.0;G
2016-06-29 06:00:01;2016-06-30 06:00:00;2016-06-29;0.3;G
2016-06-30 06:00:01;2016-07-01 06:00:00;2016-06-30;1.7;G
2016-07-01 06:00:01;2016-07-02 06:00:00;2016-07-01;11.2;G
2016-07-02 06:00:01;2016-07-03 06:00:00;2016-07-02;9.8;G
2016-07-03 06:00:01;2016-07-04 06:00:00;2016-07-03;1.0;G
2016-07-04 06:00:01;2016-07-05 06:00:00;2016-07-04;0.5;G
2016-07-05 06:00:01;2016-07-06 06:00:00;2016-07-05;0.8;G
2016-07-06 06:00:01;2016-07-07 06:00:00;2016-07-06;0.0;G
2016-07-07 06:00:01;2016-07-08 06:00:00;2016-07-07;2.2;G
2016-07-08 06:00:01;2016-07-09 06:00:00;2016-07-08;0.0;G
2016-07-09 06:00:01;2016-07-10 06:00:00;2016-07-09;0.0;G
2016-07-10 06:00:01;2016-07-11 06:00:00;2016-07-10;0.6;G
2016-07-11 06:00:01;2016-07-12 06:00:00;2016-07-11;7.9;G
2016-07-12 06:00:01;2016-07-13 06:00:00;2016-07-12;0.8;G
2016-07-13 06:00:01;2016-07-14 06:00:00;2016-07-13;0.0;G
2016-07-14 06:00:01;2016-07-15 06:00:00;2016-07-14;0.0;G
2016-07-15 06:00:01;2016-07-16 06:00:00;2016-07-15;2.7;G
2016-07-16 06:00:01;2016-07-17 06:00:00;2016-07-16;0.7;G
2016-07-17 06:00:01;2016-07-18 06:00:00;2016-07-17;0.0;G
2016-07-18 06:00:01;2016-07-19 06:00:00;2016-07-18;0.0;G
2016-07-19 06:00:01;2016-07-20 06:00:00;2016-07-19;0.0;G
2016-07-20 06:00:01;2016-07-21 06:00:00;2016-07-20;0.0;G
2016-07-21 06:00:01;2016-07-22 06:00:00;2016-07-21;0.0;G
2016-07-22 06:00:01;2016-07-23 06:00:00;2016-07-22;0.0;G
2016-07-23 06:00:01;2016-07-24 06:00:00;2016-07-23;0.0;G
2016-07-24 06:00:01;2016-07-25 06:00:00;2016-07-24;0.0;G
2016-07-25 06:00:01;2016-07-26 06:00:00;2016-07-25;0.0;G
2016-07-26 06:00:01;2016-07-27 06:00:00;2016-07-26;0.0;G
2016-07-27 06:00:01;2016-07-28 06:00:00;2016-07-27;3.1;G
2016-07-28 06:00:01;2016-07-29 06:00:00;2016-07-28;0.4;G
2016-07-29 06:00:01;2016-07-30 06:00:00;2016-07-29;0.0;G
2016-07-30 06:00:01;2016-07-31 06:00:00;2016-07-30;0.8;G
2016-07-31 06:00:01;2016-08-01 06:00:00;2016-07-31;0.7;G
2016-08-01 06:00:01;2016-08-02 06:00:00;2016-08-01;1.3;G
2016-08-02 06:00:01;2016-08-03 06:00:00;2016-08-02;0.3;G
2016-08-03 06:00:01;2016-08-04 06:00:00;2016-08-03;7.8;G
2016-08-04 06:00:01;2016-08-05 06:00:00;2016-08-04;1.2;G
2016-08-05 06:00:01;2016-08-06 06:00:00;2016-08-05;0.0;G
2016-08-06 06:00:01;2016-08-07 06:00:00;2016-08-06;0.0;G
2016-08-07 06:00:01;2016-08-08 06:00:00;2016-08-07;0.4;G
2016-08-08 06:00:01;2016-08-09 06:00:00;2016-08-08;3.2;G
2016-08-09 06:00:01;2016-08-10 06:00:00;2016-08-09;0.6;G
2016-08-10 06:00:01;2016-08-11 06:00:00;2016-08-10;1.3;G
2016-08-11 06:00:01;2016-08-12 06:00:00;2016-08-11;0.5;G
2016-08-12 06:00:01;2016-08-13 06:00:00;2016-08-12;6.7;G
2016-08-13 06:00:01;2016-08-14 06:00:00;2016-08-13;4.0;G
2016-08-14 06:00:01;2016-08-15 06:00:00;2016-08-14;0.6;G
2016-08-15 06:00:01;2016-08-16 06:00:00;2016-08-15;0.0;G
2016-08-16 06:00:01;2016-08-17 06:00:00;2016-08-16;1.3;G
2016-08-17 06:00:01;2016-08-18 06:00:00;2016-08-17;1.8;G
2016-08-18 06:00:01;2016-08-19 06:00:00;2016-08-18;3.0;G
2016-08-19 06:00:01;2016-08-20 06:00:00;2016-08-19;0.0;G
2016-08-20 06:00:01;2016-08-21 06:00:00;2016-08-20;4.5;G
2016-08-21 06:00:01;2016-08-22 06:00:00;2016-08-21;0.0;G
2016-08-22 06:00:01;2016-08-23 06:00:00;2016-08-22;1.7;G
2016-08-23 06:00:01;2016-08-24 06:00:00;2016-08-23;0.0;G
2016-08-24 06:00:01;2016-08-25 06:00:00;2016-08-24;0.0;G
2016-08-25 06:00:01;2016-08-26 06:00:00;2016-08-25;0.0;G
2016-08-26 06:00:01;2016-08-27 06:00:00;2016-08-26;0.0;G
2016-08-27 06:00:01;2016-08-28 06:00:00;2016-08-27;0.0;G
2016-08-28 06:00:01;2016-08-29 06:00:00;2016-08-28;22.9;G
2016-08-29 06:00:01;2016-08-30 06:00:00;2016-08-29;1.9;G
2016-08-30 06:00:01;2016-08-31 06:00:00;2016-08-30;0.0;G
2016-08-31 06:00:01;2016-09-01 06:00:00;2016-08-31;0.0;G
2016-09-01 06:00:01;2016-09-02 06:00:00;2016-09-01;0.0;G
2016-09-02 06:00:01;2016-09-03 06:00:00;2016-09-02;1.1;G
2016-09-03 06:00:01;2016-09-04 06:00:00;2016-09-03;7.1;G
2016-09-04 06:00:01;2016-09-05 06:00:00;2016-09-04;0.0;G
2016-09-05 06:00:01;2016-09-06 06:00:00;2016-09-05;0.0;G
2016-09-06 06:00:01;2016-09-07 06:00:00;2016-09-06;0.3;G
2016-09-07 06:00:01;2016-09-08 06:00:00;2016-09-07;0.0;G
2016-09-08 06:00:01;2016-09-09 06:00:00;2016-09-08;0.0;G
2016-09-09 06:00:01;2016-09-10 06:00:00;2016-09-09;0.0;G
2016-09-10 06:00:01;2016-09-11 06:00:00;2016-09-10;0.5;G
2016-09-11 06:00:01;2016-09-12 06:00:00;2016-09-11;0.0;G
2016-09-12 06:00:01;2016-09-13 06:00:00;2016-09-12;0.0;G
2016-09-13 06:00:01;2016-09-14 06:00:00;2016-09-13;0.0;G
2016-09-14 06:00:01;2016-09-15 06:00:00;2016-09-14;0.0;G
2016-09-15 06:00:01;2016-09-16 06:00:00;2016-09-15;0.0;G
2016-09-16 06:00:01;2016-09-17 06:00:00;2016-09-16;0.0;G
2016-09-17 06:00:01;2016-09-18 06:00:00;2016-09-17;0.0;G
2016-09-18 06:00:01;2016-09-19 06:00:00;2016-09-18;0.0;G
2016-09-19 06:00:01;2016-09-20 06:00:00;2016-09-19;0.0;G
2016-09-20 06:00:01;2016-09-21 06:00:00;2016-09-20;0.0;G
2016-09-21 06:00:01;2016-09-22 06:00:00;2016-09-21;0.0;G
2016-09-22 06:00:01;2016-09-23 06:00:00;2016-09-22;0.0;G
2016-09-23 06:00:01;2016-09-24 06:00:00;2016-09-23;1.4;G
2016-09-24 06:00:01;2016-09-25 06:00:00;2016-09-24;0.0;G
2016-09-25 06:00:01;2016-09-26 06:00:00;2016-09-25;0.0;G
2016-09-26 06:00:01;2016-09-27 06:00:00;2016-09-26;0.0;G
2016-09-27 06:00:01;2016-09-28 06:00:00;2016-09-27;17.1;G
2016-09-28 06:00:01;2016-09-29 06:00:00;2016-09-28;5.8;G
2016-09-29 06:00:01;2016-09-30 06:00:00;2016-09-29;6.7;G
2016-09-30 06:00:01;2016-10-01 06:00:00;2016-09-30;1.9;G
2016-10-01 06:00:01;2016-10-02 06:00:00;2016-10-01;0.2;G
2016-10-02 06:00:01;2016-10-03 06:00:00;2016-10-02;0.0;G
2016-10-03 06:00:01;2016-10-04 06:00:00;2016-10-03;0.0;G
2016-10-04 06:00:01;2016-10-05 06:00:00;2016-10-04;0.0;G
2016-10-05 06:00:01;2016-10-06 06:00:00;2016-10-05;0.0;G
2016-10-06 06:00:01;2016-10-07 06:00:00;2016-10-06;0.0;G
2016-10-07 06:00:01;2016-10-08 06:00:00;2016-10-07;0.0;G
2016-10-08 06:00:01;2016-10-09 06:00:00;2016-10-08;2.4;G
2016-10-09 06:00:01;2016-10-10 06:00:00;2016-10-09;7.9;G
2016-10-10 06:00:01;2016-10-11 06:00:00;2016-10-10;0.0;G
2016-10-11 06:00:01;2016-10-12 06:00:00;2016-10-11;0.0;G
2016-10-12 06:00:01;2016-10-13 06:00:00;2016-10-12;0.0;G
2016-10-13 06:00:01;2016-10-14 06:00:00;2016-10-13;0.0;G
2016-10-14 06:00:01;2016-10-15 06:00:00;2016-10-14;0.0;G
2016-10-15 06:00:01;2016-10-16 06:00:00;2016-10-15;0.0;G
2016-10-16 06:00:01;2016-10-17 06:00:00;2016-10-16;0.8;G
2016-10-17 06:00:01;2016-10-18 06:00:00;2016-10-17;0.0;G
2016-10-18 06:00:01;2016-10-19 06:00:00;2016-10-18;2.0;G
2016-10-19 06:00:01;2016-10-20 06:00:00;2016-10-19;1.7;G
2016-10-20 06:00:01;2016-10-21 06:00:00;2016-10-20;0.7;G
2016-10-21 06:00:01;2016-10-22 06:00:00;2016-10-21;11.5;G
2016-10-22 06:00:01;2016-10-23 06:00:00;2016-10-22;23.5;G
2016-10-23 06:00:01;2016-10-24 06:00:00;2016-10-23;5.9;G
2016-10-24 06:00:01;2016-10-25 06:00:00;2016-10-24;3.5;G
2016-10-25 06:00:01;2016-10-26 06:00:00;2016-10-25;0.3;G
2016-10-26 06:00:01;2016-10-27 06:00:00;2016-10-26;1.1;G
2016-10-27 06:00:01;2016-10-28 06:00:00;2016-10-27;5.6;G
2016-10-28 06:00:01;2016-10-29 06:00:00;2016-10-28;0.0;G
2016-10-29 06:00:01;2016-10-30 06:00:00;2016-10-29;0.0;G
2016-10-30 06:00:01;2016-10-31 06:00:00;2016-10-30;0.0;G
2016-10-31 06:00:01;2016-11-01 06:00:00;2016-10-31;14.1;G
2016-11-01 06:00:01;2016-11-02 06:00:00;2016-11-01;5.2;G
2016-11-02 06:00:01;2016-11-03 06:00:00;2016-11-02;3.3;G
2016-11-03 06:00:01;2016-11-04 06:00:00;2016-11-03;2.1;G
2016-11-04 06:00:01;2016-11-05 06:00:00;2016-11-04;6.0;G
2016-11-05 06:00:01;2016-11-06 06:00:00;2016-11-05;19.5;G
2016-11-06 06:00:01;2016-11-07 06:00:00;2016-11-06;1.5;G
2016-11-07 06:00:01;2016-11-08 06:00:00;2016-11-07;3.6;G
2016-11-08 06:00:01;2016-11-09 06:00:00;2016-11-08;3.1;G
2016-11-09 06:00:01;2016-11-10 06:00:00;2016-11-09;0.0;G
2016-11-10 06:00:01;2016-11-11 06:00:00;2016-11-10;0.0;G
2016-11-11 06:00:01;2016-11-12 06:00:00;2016-11-11;0.0;G
2016-11-12 06:00:01;2016-11-13 06:00:00;2016-11-12;0.0;G
2016-11-13 06:00:01;2016-11-14 06:00:00;2016-11-13;0.0;G
2016-11-14 06:00:01;2016-11-15 06:00:00;2016-11-14;2.1;G
2016-11-15 06:00:01;2016-11-16 06:00:00;2016-11-15;3.6;G
2016-11-16 06:00:01;2016-11-17 06:00:00;2016-11-16;2.5;G
2016-11-17 06:00:01;2016-11-18 06:00:00;2016-11-17;5.8;G
2016-11-18 06:00:01;2016-11-19 06:00:00;2016-11-18;4.2;G
2016-11-19 06:00:01;2016-11-20 06:00:00;2016-11-19;0.0;G
2016-11-20 06:00:01;2016-11-21 06:00:00;2016-11-20;5.7;G
2016-11-21 06:00:01;2016-11-22 06:00:00;2016-11-21;2.3;G
2016-11-22 06:00:01;2016-11-23 06:00:00;2016-11-22;0.0;G
2016-11-23 06:00:01;2016-11-24 06:00:00;2016-11-23;0.0;G
2016-11-24 06:00:01;2016-11-25 06:00:00;2016-11-24;0.0;G
2016-11-25 06:00:01;2016-11-26 06:00:00;2016-11-25;0.0;G
2016-11-26 06:00:01;2016-11-27 06:00:00;2016-11-26;0.0;G
2016-11-27 06:00:01;2016-11-28 06:00:00;2016-11-27;0.0;G
2016-11-28 06:00:01;2016-11-29 06:00:00;2016-11-28;0.0;G
2016-11-29 06:00:01;2016-11-30 06:00:00;2016-11-29;0.3;G
2016-11-30 06:00:01;2016-12-01 06:00:00;2016-11-30;0.0;G
2016-12-01 06:00:01;2016-12-02 06:00:00;2016-12-01;2.5;G
2016-12-02 06:00:01;2016-12-03 06:00:00;2016-12-02;0.0;G
2016-12-03 06:00:01;2016-12-04 06:00:00;2016-12-03;0.0;G
2016-12-04 06:00:01;2016-12-05 06:00:00;2016-12-04;0.0;G
2016-12-05 06:00:01;2016-12-06 06:00:00;2016-12-05;0.0;G
2016-12-06 06:00:01;2016-12-07 06:00:00;2016-12-06;0.0;G
2016-12-07 06:00:01;2016-12-08 06:00:00;2016-12-07;5.3;G
2016-12-08 06:00:01;2016-12-09 06:00:00;2016-12-08;0.0;G
2016-12-09 06:00:01;2016-12-10 06:00:00;2016-12-09;4.9;G
2016-12-10 06:00:01;2016-12-11 06:00:00;2016-12-10;1.0;G
2016-12-11 06:00:01;2016-12-12 06:00:00;2016-12-11;1.3;G
2016-12-12 06:00:01;2016-12-13 06:00:00;2016-12-12;0.0;G
2016-12-13 06:00:01;2016-12-14 06:00:00;2016-12-13;0.0;G
2016-12-14 06:00:01;2016-12-15 06:00:00;2016-12-14;0.0;G
2016-12-15 06:00:01;2016-12-16 06:00:00;2016-12-15;0.0;G
2016-12-16 06:00:01;2016-12-17 06:00:00;2016-12-16;0.0;G
2016-12-17 06:00:01;2016-12-18 06:00:00;2016-12-17;0.4;G
2016-12-18 06:00:01;2016-12-19 06:00:00;2016-12-18;0.0;G
2016-12-19 06:00:01;2016-12-20 06:00:00;2016-12-19;0.3;G
2016-12-20 06:00:01;2016-12-21 06:00:00;2016-12-20;0.0;G
2016-12-21 06:00:01;2016-12-22 06:00:00;2016-12-21;2.1;G
2016-12-22 06:00:01;2016-12-23 06:00:00;2016-12-22;6.1;G
2016-12-23 06:00:01;2016-12-24 06:00:00;2016-12-23;5.7;G
2016-12-24 06:00:01;2016-12-25 06:00:00;2016-12-24;6.0;G
2016-12-25 06:00:01;2016-12-26 06:00:00;2016-12-25;0.0;G
2016-12-26 06:00:01;2016-12-27 06:00:00;2016-12-26;3.5;G
2016-12-27 06:00:01;2016-12-28 06:00:00;2016-12-27;0.0;G
2016-12-28 06:00:01;2016-12-29 06:00:00;2016-12-28;0.0;G
2016-12-29 06:00:01;2016-12-30 06:00:00;2016-12-29;0.0;G
2016-12-30 06:00:01;2016-12-31 06:00:00;2016-12-30;0.0;G
2016-12-31 06:00:01;2017-01-01 06:00:00;2016-12-31;6.7;G
2017-01-01 06:00:01;2017-01-02 06:00:00;2017-01-01;0.0;G
2017-01-02 06:00:01;2017-01-03 06:00:00;2017-01-02;0.0;G
2017-01-03 06:00:01;2017-01-04 06:00:00;2017-01-03;3.5;G
2017-01-04 06:00:01;2017-01-05 06:00:00;2017-01-04;5.3;G
2017-01-05 06:00:01;2017-01-06 06:00:00;2017-01-05;0.0;G
2017-01-06 06:00:01;2017-01-07 06:00:00;2017-01-06;0.4;G
2017-01-07 06:00:01;2017-01-08 06:00:00;2017-01-07;0.9;G
2017-01-08 06:00:01;2017-01-09 06:00:00;2017-01-08;0.5;G
2017-01-09 06:00:01;2017-01-10 06:00:00;2017-01-09;0.3;G
2017-01-10 06:00:01;2017-01-11 06:00:00;2017-01-10;0.8;G
2017-01-11 06:00:01;2017-01-12 06:00:00;2017-01-11;7.7;G
2017-01-12 06:00:01;2017-01-13 06:00:00;2017-01-12;0.0;G
2017-01-13 06:00:01;2017-01-14 06:00:00;2017-01-13;0.3;G
2017-01-14 06:00:01;2017-01-15 06:00:00;2017-01-14;0.8;G
2017-01-15 06:00:01;2017-01-16 06:00:00;2017-01-15;0.0;G
2017-01-16 06:00:01;2017-01-17 06:00:00;2017-01-16;0.0;G
2017-01-17 06:00:01;2017-01-18 06:00:00;2017-01-17;1.2;G
2017-01-18 06:00:01;2017-01-19 06:00:00;2017-01-18;0.5;G
2017-01-19 06:00:01;2017-01-20 06:00:00;2017-01-19;0.0;G
2017-01-20 06:00:01;2017-01-21 06:00:00;2017-01-20;0.0;G
2017-01-21 06:00:01;2017-01-22 06:00:00;2017-01-21;0.0;G
2017-01-22 06:00:01;2017-01-23 06:00:00;2017-01-22;0.7;G
2017-01-23 06:00:01;2017-01-24 06:00:00;2017-01-23;0.0;G
2017-01-24 06:00:01;2017-01-25 06:00:00;2017-01-24;0.0;G
2017-01-25 06:00:01;2017-01-26 06:00:00;2017-01-25;0.3;G
2017-01-26 06:00:01;2017-01-27 06:00:00;2017-01-26;0.0;G
2017-01-27 06:00:01;2017-01-28 06:00:00;2017-01-27;0.0;G
2017-01-28 06:00:01;2017-01-29 06:00:00;2017-01-28;0.0;G
2017-01-29 06:00:01;2017-01-30 06:00:00;2017-01-29;0.6;G
2017-01-30 06:00:01;2017-01-31 06:00:00;2017-01-30;0.0;G
2017-01-31 06:00:01;2017-02-01 06:00:00;2017-01-31;0.0;G
2017-02-01 06:00:01;2017-02-02 06:00:00;2017-02-01;0.0;G
2017-02-02 06:00:01;2017-02-03 06:00:00;2017-02-02;0.0;G
2017-02-03 06:00:01;2017-02-04 06:00:00;2017-02-03;0.0;G
2017-02-04 06:00:01;2017-02-05 06:00:00;2017-02-04;1.5;G
2017-02-05 06:00:01;2017-02-06 06:00:00;2017-02-05;1.2;G
2017-02-06 06:00:01;2017-02-07 06:00:00;2017-02-06;0.9;G
2017-02-07 06:00:01;2017-02-08 06:00:00;2017-02-07;0.3;G
2017-02-08 06:00:01;2017-02-09 06:00:00;2017-02-08;0.0;G
2017-02-09 06:00:01;2017-02-10 06:00:00;2017-02-09;1.0;G
2017-02-10 06:00:01;2017-02-11 06:00:00;2017-02-10;0.0;G
2017-02-11 06:00:01;2017-02-12 06:00:00;2017-02-11;0.0;G
2017-02-12 06:00:01;2017-02-13 06:00:00;2017-02-12;0.0;G
2017-02-13 06:00:01;2017-02-14 06:00:00;2017-02-13;0.0;G
2017-02-14 06:00:01;2017-02-15 06:00:00;2017-02-14;0.0;G
2017-02-15 06:00:01;2017-02-16 06:00:00;2017-02-15;0.0;G
2017-02-16 06:00:01;2017-02-17 06:00:00;2017-02-16;0.7;G
2017-02-17 06:00:01;2017-02-18 06:00:00;2017-02-17;0.4;G
2017-02-18 06:00:01;2017-02-19 06:00:00;2017-02-18;1.6;G
2017-02-19 06:00:01;2017-02-20 06:00:00;2017-02-19;1.5;G
2017-02-20 06:00:01;2017-02-21 06:00:00;2017-02-20;1.2;G
2017-02-21 06:00:01;2017-02-22 06:00:00;2017-02-21;5.8;G
2017-02-22 06:00:01;2017-02-23 06:00:00;2017-02-22;9.0;G
2017-02-23 06:00:01;2017-02-24 06:00:00;2017-02-23;0.0;G
2017-02-24 06:00:01;2017-02-25 06:00:00;2017-02-24;0.0;G
2017-02-25 06:00:01;2017-02-26 06:00:00;2017-02-25;1.9;G
2017-02-26 06:00:01;2017-02-27 06:00:00;2017-02-26;0.0;G
2017-02-27 06:00:01;2017-02-28 06:00:00;2017-02-27;2.4;G
2017-02-28 06:00:01;2017-03-01 06:00:00;2017-02-28;3.7;G
2017-03-01 06:00:01;2017-03-02 06:00:00;2017-03-01;3.2;G
2017-03-02 06:00:01;2017-03-03 06:00:00;2017-03-02;1.3;G
2017-03-03 06:00:01;2017-03-04 06:00:00;2017-03-03;4.9;G
2017-03-04 06:00:01;2017-03-05 06:00:00;2017-03-04;8.6;G
2017-03-05 06:00:01;2017-03-06 06:00:00;2017-03-05;23.5;G
2017-03-06 06:00:01;2017-03-07 06:00:00;2017-03-06;0.0;G
2017-03-07 06:00:01;2017-03-08 06:00:00;2017-03-07;1.2;G
2017-03-08 06:00:01;2017-03-09 06:00:00;2017-03-08;1.6;G
2017-03-09 06:00:01;2017-03-10 06:00:00;2017-03-09;0.6;G
2017-03-10 06:00:01;2017-03-11 06:00:00;2017-03-10;0.0;G
2017-03-11 06:00:01;2017-03-12 06:00:00;2017-03-11;0.0;G
2017-03-12 06:00:01;2017-03-13 06:00:00;2017-03-12;0.0;G
2017-03-13 06:00:01;2017-03-14 06:00:00;2017-03-13;0.0;G
2017-03-14 06:00:01;2017-03-15 06:00:00;2017-03-14;0.4;G
2017-03-15 06:00:01;2017-03-16 06:00:00;2017-03-15;0.0;G
2017-03-16 06:00:01;2017-03-17 06:00:00;2017-03-16;1.3;G
2017-03-17 06:00:01;2017-03-18 06:00:00;2017-03-17;0.3;G
2017-03-18 06:00:01;2017-03-19 06:00:00;2017-03-18;0.0;G
2017-03-19 06:00:01;2017-03-20 06:00:00;2017-03-19;0.5;G
2017-03-20 06:00:01;2017-03-21 06:00:00;2017-03-20;5.6;G
2017-03-21 06:00:01;2017-03-22 06:00:00;2017-03-21;4.1;G
2017-03-22 06:00:01;2017-03-23 06:00:00;2017-03-22;2.5;G
2017-03-23 06:00:01;2017-03-24 06:00:00;2017-03-23;0.0;G
2017-03-24 06:00:01;2017-03-25 06:00:00;2017-03-24;0.0;G
2017-03-25 06:00:01;2017-03-26 06:00:00;2017-03-25;0.0;G
2017-03-26 06:00:01;2017-03-27 06:00:00;2017-03-26;0.0;G
2017-03-27 06:00:01;2017-03-28 06:00:00;2017-03-27;0.0;G
2017-03-28 06:00:01;2017-03-29 06:00:00;2017-03-28;0.0;G
2017-03-29 06:00:01;2017-03-30 06:00:00;2017-03-29;0.5;G
2017-03-30 06:00:01;2017-03-31 06:00:00;2017-03-30;3.2;G
2017-03-31 06:00:01;2017-04-01 06:00:00;2017-03-31;3.4;G
2017-04-01 06:00:01;2017-04-02 06:00:00;2017-04-01;0.0;G
2017-04-02 06:00:01;2017-04-03 06:00:00;2017-04-02;0.0;G
2017-04-03 06:00:01;2017-04-04 06:00:00;2017-04-03;0.0;G
2017-04-04 06:00:01;2017-04-05 06:00:00;2017-04-04;0.0;G
2017-04-05 06:00:01;2017-04-06 06:00:00;2017-04-05;2.1;G
2017-04-06 06:00:01;2017-04-07 06:00:00;2017-04-06;0.0;G
2017-04-07 06:00:01;2017-04-08 06:00:00;2017-04-07;0.0;G
2017-04-08 06:00:01;2017-04-09 06:00:00;2017-04-08;0.0;G
2017-04-09 06:00:01;2017-04-10 06:00:00;2017-04-09;0.0;G
2017-04-10 06:00:01;2017-04-11 06:00:00;2017-04-10;2.2;G
2017-04-11 06:00:01;2017-04-12 06:00:00;2017-04-11;4.6;G
2017-04-12 06:00:01;2017-04-13 06:00:00;2017-04-12;8.9;G
2017-04-13 06:00:01;2017-04-14 06:00:00;2017-04-13;4.2;G
2017-04-14 06:00:01;2017-04-15 06:00:00;2017-04-14;0.3;G
2017-04-15 06:00:01;2017-04-16 06:00:00;2017-04-15;0.0;G
2017-04-16 06:00:01;2017-04-17 06:00:00;2017-04-16;0.3;G
2017-04-17 06:00:01;2017-04-18 06:00:00;2017-04-17;0.0;G
2017-04-18 06:00:01;2017-04-19 06:00:00;2017-04-18;0.0;G
2017-04-19 06:00:01;2017-04-20 06:00:00;2017-04-19;0.0;G
2017-04-20 06:00:01;2017-04-21 06:00:00;2017-04-20;0.0;G
2017-04-21 06:00:01;2017-04-22 06:00:00;2017-04-21;0.0;G
2017-04-22 06:00:01;2017-04-23 06:00:00;2017-04-22;0.0;G
2017-04-23 06:00:01;2017-04-24 06:00:00;2017-04-23;0.0;G
2017-04-24 06:00:01;2017-04-25 06:00:00;2017-04-24;5.4;G
2017-04-25 06:00:01;2017-04-26 06:00:00;2017-04-25;5.5;G
2017-04-26 06:00:01;2017-04-27 06:00:00;2017-04-26;0.5;G
