Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
1949-11-13;06:00:00;0.00;Y
1949-11-14;06:00:00;0.00;Y
1949-11-15;06:00:00;0.00;Y
1949-11-16;06:00:00;0.00;Y
1949-11-17;06:00:00;0.00;Y
1949-11-18;06:00:00;0.00;Y
1949-11-19;06:00:00;0.00;Y
1949-11-20;06:00:00;0.00;Y
1949-11-21;06:00:00;0.00;Y
1949-11-22;06:00:00;0.00;Y
1949-11-23;06:00:00;0.00;Y
1949-11-24;06:00:00;0.00;Y
1949-11-25;06:00:00;0.00;Y
1949-11-26;06:00:00;0.00;Y
1949-11-27;06:00:00;0.00;Y
1949-11-28;06:00:00;0.00;Y
1949-11-29;06:00:00;0.00;Y
1949-12-01;06:00:00;0.00;Y
1949-12-02;06:00:00;0.00;Y
1949-12-03;06:00:00;0.00;Y
1949-12-04;06:00:00;0.00;Y
1949-12-05;06:00:00;0.00;Y
1949-12-06;06:00:00;0.00;Y
1949-12-07;06:00:00;0.00;Y
1949-12-08;06:00:00;0.00;Y
1949-12-09;06:00:00;0.00;Y
1949-12-10;06:00:00;0.00;Y
1949-12-11;06:00:00;0.00;Y
1949-12-12;06:00:00;0.00;Y
1949-12-13;06:00:00;0.00;Y
1949-12-14;06:00:00;0.00;Y
1949-12-15;06:00:00;0.00;Y
1949-12-16;06:00:00;0.00;Y
1949-12-17;06:00:00;0.00;Y
1949-12-18;06:00:00;0.00;Y
1949-12-19;06:00:00;0.00;Y
1949-12-20;06:00:00;0.00;Y
1949-12-21;06:00:00;0.00;Y
1949-12-22;06:00:00;0.00;Y
1949-12-23;06:00:00;0.00;Y
1949-12-24;06:00:00;0.00;Y
1949-12-25;06:00:00;0.00;Y
1949-12-26;06:00:00;0.00;Y
1949-12-27;06:00:00;0.00;Y
1949-12-28;06:00:00;0.00;Y
1949-12-29;06:00:00;0.00;Y
1949-12-30;06:00:00;0.00;Y
1949-12-31;06:00:00;0.00;Y
1950-01-01;06:00:00;0.00;Y
1950-01-02;06:00:00;0.00;Y
1950-01-03;06:00:00;0.00;Y
1950-01-09;06:00:00;0.00;Y
1950-01-15;06:00:00;0.00;Y
1950-01-16;06:00:00;0.00;Y
1950-01-17;06:00:00;0.00;Y
1950-01-18;06:00:00;0.00;Y
1950-01-19;06:00:00;0.00;Y
1950-01-20;06:00:00;0.00;Y
1950-01-21;06:00:00;0.00;Y
1950-01-22;06:00:00;0.00;Y
1950-01-23;06:00:00;0.00;Y
1950-01-24;06:00:00;0.00;Y
1950-01-25;06:00:00;0.00;Y
1950-01-26;06:00:00;0.00;Y
1950-01-27;06:00:00;0.00;Y
1950-01-28;06:00:00;0.00;Y
1950-01-29;06:00:00;0.00;Y
1950-01-30;06:00:00;0.00;Y
1950-01-31;06:00:00;0.00;Y
1950-02-01;06:00:00;0.00;Y
1950-02-02;06:00:00;0.00;Y
1950-02-06;06:00:00;0.00;Y
1950-02-07;06:00:00;0.00;Y
1950-02-08;06:00:00;0.00;Y
1950-02-18;06:00:00;0.00;Y
1950-02-19;06:00:00;0.00;Y
1950-02-20;06:00:00;0.00;Y
1950-02-21;06:00:00;0.00;Y
1950-02-22;06:00:00;0.00;Y
1950-02-23;06:00:00;0.00;Y
1950-02-24;06:00:00;0.00;Y
1950-02-25;06:00:00;0.00;Y
1950-02-26;06:00:00;0.00;Y
1950-02-27;06:00:00;0.00;Y
1950-02-28;06:00:00;0.00;Y
1950-03-01;06:00:00;0.00;Y
1950-03-02;06:00:00;0.00;Y
1950-03-04;06:00:00;0.00;Y
1950-03-05;06:00:00;0.00;Y
1950-03-06;06:00:00;0.00;Y
1950-03-07;06:00:00;0.00;Y
1950-03-08;06:00:00;0.00;Y
1950-03-09;06:00:00;0.00;Y
1950-03-10;06:00:00;0.00;Y
1950-03-11;06:00:00;0.00;Y
1950-03-12;06:00:00;0.00;Y
1950-03-13;06:00:00;0.00;Y
1950-03-14;06:00:00;0.00;Y
1950-03-15;06:00:00;0.00;Y
1950-03-16;06:00:00;0.00;Y
1950-03-17;06:00:00;0.00;Y
1950-03-18;06:00:00;0.00;Y
1950-03-19;06:00:00;0.00;Y
1950-03-20;06:00:00;0.00;Y
1950-03-21;06:00:00;0.00;Y
1950-03-22;06:00:00;0.00;Y
1950-03-23;06:00:00;0.00;Y
1950-03-24;06:00:00;0.00;Y
1950-03-25;06:00:00;0.00;Y
1950-03-26;06:00:00;0.00;Y
1950-03-27;06:00:00;0.00;Y
1950-03-28;06:00:00;0.00;Y
1950-03-29;06:00:00;0.00;Y
1950-03-30;06:00:00;0.00;Y
1950-03-31;06:00:00;0.00;Y
1950-04-01;06:00:00;0.00;Y
1950-04-02;06:00:00;0.00;Y
1950-04-03;06:00:00;0.00;Y
1950-04-04;06:00:00;0.00;Y
1950-04-05;06:00:00;0.00;Y
1950-04-06;06:00:00;0.00;Y
1950-04-07;06:00:00;0.00;Y
1950-04-08;06:00:00;0.00;Y
1950-04-09;06:00:00;0.00;Y
1950-04-10;06:00:00;0.00;Y
1950-04-11;06:00:00;0.00;Y
1950-04-12;06:00:00;0.00;Y
1950-04-13;06:00:00;0.00;Y
1950-04-14;06:00:00;0.00;Y
1950-04-15;06:00:00;0.00;Y
1950-04-16;06:00:00;0.00;Y
1950-04-17;06:00:00;0.00;Y
1950-04-18;06:00:00;0.00;Y
1950-04-19;06:00:00;0.00;Y
1950-04-20;06:00:00;0.00;Y
1950-04-21;06:00:00;0.00;Y
1950-04-22;06:00:00;0.00;Y
1950-04-23;06:00:00;0.00;Y
1950-04-24;06:00:00;0.00;Y
1950-04-25;06:00:00;0.00;Y
1950-04-26;06:00:00;0.00;Y
1950-04-27;06:00:00;0.00;Y
1950-04-28;06:00:00;0.00;Y
1950-04-29;06:00:00;0.00;Y
1950-04-30;06:00:00;0.00;Y
1950-05-01;06:00:00;0.00;Y
1950-05-02;06:00:00;0.00;Y
1950-05-03;06:00:00;0.00;Y
1950-05-04;06:00:00;0.00;Y
1950-05-05;06:00:00;0.00;Y
1950-05-06;06:00:00;0.00;Y
1950-05-07;06:00:00;0.00;Y
1950-05-08;06:00:00;0.00;Y
1950-05-09;06:00:00;0.00;Y
1950-05-10;06:00:00;0.00;Y
1950-05-11;06:00:00;0.00;Y
1950-05-12;06:00:00;0.00;Y
1950-05-13;06:00:00;0.00;Y
1950-05-14;06:00:00;0.00;Y
1950-05-15;06:00:00;0.00;Y
1950-05-16;06:00:00;0.00;Y
1950-05-17;06:00:00;0.00;Y
1950-05-18;06:00:00;0.00;Y
1950-05-19;06:00:00;0.00;Y
1950-05-20;06:00:00;0.00;Y
1950-05-21;06:00:00;0.00;Y
1950-05-22;06:00:00;0.00;Y
1950-05-23;06:00:00;0.00;Y
1950-05-24;06:00:00;0.00;Y
1950-05-25;06:00:00;0.00;Y
1950-05-26;06:00:00;0.00;Y
1950-05-27;06:00:00;0.00;Y
1950-05-28;06:00:00;0.00;Y
1950-05-29;06:00:00;0.00;Y
1950-05-30;06:00:00;0.00;Y
1950-05-31;06:00:00;0.00;Y
1950-06-01;06:00:00;0.00;Y
1950-06-02;06:00:00;0.00;Y
1950-06-03;06:00:00;0.00;Y
1950-06-04;06:00:00;0.00;Y
1950-06-05;06:00:00;0.00;Y
1950-06-06;06:00:00;0.00;Y
1950-06-07;06:00:00;0.00;Y
1950-06-08;06:00:00;0.00;Y
1950-06-09;06:00:00;0.00;Y
1950-06-10;06:00:00;0.00;Y
1950-06-11;06:00:00;0.00;Y
1950-06-12;06:00:00;0.00;Y
1950-06-13;06:00:00;0.00;Y
1950-06-14;06:00:00;0.00;Y
1950-06-15;06:00:00;0.00;Y
1950-06-16;06:00:00;0.00;Y
1950-06-17;06:00:00;0.00;Y
1950-06-18;06:00:00;0.00;Y
1950-06-19;06:00:00;0.00;Y
1950-06-20;06:00:00;0.00;Y
1950-06-21;06:00:00;0.00;Y
1950-06-22;06:00:00;0.00;Y
1950-06-23;06:00:00;0.00;Y
1950-06-24;06:00:00;0.00;Y
1950-06-25;06:00:00;0.00;Y
1950-06-26;06:00:00;0.00;Y
1950-06-27;06:00:00;0.00;Y
1950-06-28;06:00:00;0.00;Y
1950-06-29;06:00:00;0.00;Y
1950-06-30;06:00:00;0.00;Y
1950-07-01;06:00:00;0.00;Y
1950-07-02;06:00:00;0.00;Y
1950-07-03;06:00:00;0.00;Y
1950-07-04;06:00:00;0.00;Y
1950-07-05;06:00:00;0.00;Y
1950-07-06;06:00:00;0.00;Y
1950-07-07;06:00:00;0.00;Y
1950-07-08;06:00:00;0.00;Y
1950-07-09;06:00:00;0.00;Y
1950-07-10;06:00:00;0.00;Y
1950-07-11;06:00:00;0.00;Y
1950-07-12;06:00:00;0.00;Y
1950-07-13;06:00:00;0.00;Y
1950-07-14;06:00:00;0.00;Y
1950-07-15;06:00:00;0.00;Y
1950-07-16;06:00:00;0.00;Y
1950-07-17;06:00:00;0.00;Y
1950-07-18;06:00:00;0.00;Y
1950-07-19;06:00:00;0.00;Y
1950-07-20;06:00:00;0.00;Y
1950-07-21;06:00:00;0.00;Y
1950-07-22;06:00:00;0.00;Y
1950-07-23;06:00:00;0.00;Y
1950-07-24;06:00:00;0.00;Y
1950-07-25;06:00:00;0.00;Y
1950-07-26;06:00:00;0.00;Y
1950-07-27;06:00:00;0.00;Y
1950-07-28;06:00:00;0.00;Y
1950-07-29;06:00:00;0.00;Y
1950-07-30;06:00:00;0.00;Y
1950-07-31;06:00:00;0.00;Y
1950-08-01;06:00:00;0.00;Y
1950-08-02;06:00:00;0.00;Y
1950-08-03;06:00:00;0.00;Y
1950-08-04;06:00:00;0.00;Y
1950-08-05;06:00:00;0.00;Y
1950-08-06;06:00:00;0.00;Y
1950-08-07;06:00:00;0.00;Y
1950-08-08;06:00:00;0.00;Y
1950-08-09;06:00:00;0.00;Y
1950-08-10;06:00:00;0.00;Y
1950-08-11;06:00:00;0.00;Y
1950-08-12;06:00:00;0.00;Y
1950-08-13;06:00:00;0.00;Y
1950-08-14;06:00:00;0.00;Y
1950-08-15;06:00:00;0.00;Y
1950-08-16;06:00:00;0.00;Y
1950-08-17;06:00:00;0.00;Y
1950-08-18;06:00:00;0.00;Y
1950-08-19;06:00:00;0.00;Y
1950-08-20;06:00:00;0.00;Y
1950-08-21;06:00:00;0.00;Y
1950-08-22;06:00:00;0.00;Y
1950-08-23;06:00:00;0.00;Y
1950-08-24;06:00:00;0.00;Y
1950-08-25;06:00:00;0.00;Y
1950-08-26;06:00:00;0.00;Y
1950-08-27;06:00:00;0.00;Y
1950-08-28;06:00:00;0.00;Y
1950-08-29;06:00:00;0.00;Y
1950-08-30;06:00:00;0.00;Y
1950-08-31;06:00:00;0.00;Y
1950-09-01;06:00:00;0.00;Y
1950-09-02;06:00:00;0.00;Y
1950-09-03;06:00:00;0.00;Y
1950-09-04;06:00:00;0.00;Y
1950-09-05;06:00:00;0.00;Y
1950-09-06;06:00:00;0.00;Y
1950-09-07;06:00:00;0.00;Y
1950-09-08;06:00:00;0.00;Y
1950-09-09;06:00:00;0.00;Y
1950-09-10;06:00:00;0.00;Y
1950-09-11;06:00:00;0.00;Y
1950-09-12;06:00:00;0.00;Y
1950-09-13;06:00:00;0.00;Y
1950-09-14;06:00:00;0.00;Y
1950-09-15;06:00:00;0.00;Y
1950-09-16;06:00:00;0.00;Y
1950-09-17;06:00:00;0.00;Y
1950-09-18;06:00:00;0.00;Y
1950-09-19;06:00:00;0.00;Y
1950-09-20;06:00:00;0.00;Y
1950-09-21;06:00:00;0.00;Y
1950-09-22;06:00:00;0.00;Y
1950-09-23;06:00:00;0.00;Y
1950-09-24;06:00:00;0.00;Y
1950-09-25;06:00:00;0.00;Y
1950-09-26;06:00:00;0.00;Y
1950-09-27;06:00:00;0.00;Y
1950-09-28;06:00:00;0.00;Y
1950-09-29;06:00:00;0.00;Y
1950-09-30;06:00:00;0.00;Y
1950-10-01;06:00:00;0.00;Y
1950-10-02;06:00:00;0.00;Y
1950-10-03;06:00:00;0.00;Y
1950-10-04;06:00:00;0.00;Y
1950-10-05;06:00:00;0.00;Y
1950-10-06;06:00:00;0.00;Y
1950-10-07;06:00:00;0.00;Y
1950-10-08;06:00:00;0.00;Y
1950-10-09;06:00:00;0.00;Y
1950-10-10;06:00:00;0.00;Y
1950-10-11;06:00:00;0.00;Y
1950-10-12;06:00:00;0.00;Y
1950-10-13;06:00:00;0.00;Y
1950-10-14;06:00:00;0.00;Y
1950-10-15;06:00:00;0.00;Y
1950-10-16;06:00:00;0.00;Y
1950-10-17;06:00:00;0.00;Y
1950-10-18;06:00:00;0.00;Y
1950-10-19;06:00:00;0.00;Y
1950-10-20;06:00:00;0.00;Y
1950-10-21;06:00:00;0.00;Y
1950-10-22;06:00:00;0.00;Y
1950-10-23;06:00:00;0.00;Y
1950-10-24;06:00:00;0.00;Y
1950-10-25;06:00:00;0.00;Y
1950-10-26;06:00:00;0.00;Y
1950-10-27;06:00:00;0.00;Y
1950-10-28;06:00:00;0.00;Y
1950-10-29;06:00:00;0.00;Y
1950-10-30;06:00:00;0.00;Y
1950-10-31;06:00:00;0.00;Y
1950-11-01;06:00:00;0.00;Y
1950-11-02;06:00:00;0.00;Y
1950-11-03;06:00:00;0.00;Y
1950-11-04;06:00:00;0.00;Y
1950-11-05;06:00:00;0.00;Y
1950-11-06;06:00:00;0.00;Y
1950-11-07;06:00:00;0.00;Y
1950-11-08;06:00:00;0.00;Y
1950-11-09;06:00:00;0.00;Y
1950-11-10;06:00:00;0.00;Y
1950-11-11;06:00:00;0.00;Y
1950-11-12;06:00:00;0.00;Y
1950-11-13;06:00:00;0.00;Y
1950-11-14;06:00:00;0.00;Y
1950-11-15;06:00:00;0.00;Y
1950-11-16;06:00:00;0.00;Y
1950-11-17;06:00:00;0.00;Y
1950-11-18;06:00:00;0.00;Y
1950-11-19;06:00:00;0.00;Y
1950-11-20;06:00:00;0.00;Y
1950-11-21;06:00:00;0.00;Y
1950-11-23;06:00:00;0.00;Y
1950-11-24;06:00:00;0.00;Y
1950-11-26;06:00:00;0.00;Y
1950-11-27;06:00:00;0.00;Y
1950-11-28;06:00:00;0.00;Y
1950-12-01;06:00:00;0.00;Y
1950-12-02;06:00:00;0.00;Y
1950-12-03;06:00:00;0.00;Y
1950-12-04;06:00:00;0.00;Y
1950-12-09;06:00:00;0.00;Y
1950-12-10;06:00:00;0.00;Y
1950-12-11;06:00:00;0.00;Y
1951-01-01;06:00:00;0.13;G
1951-01-02;06:00:00;0.14;G
1951-01-03;06:00:00;0.14;G
1951-01-04;06:00:00;0.17;G
1951-01-05;06:00:00;0.19;G
1951-01-06;06:00:00;0.19;G
1951-01-07;06:00:00;0.18;G
1951-01-08;06:00:00;0.18;G
1951-01-09;06:00:00;0.18;G
1951-01-10;06:00:00;0.19;G
1951-01-11;06:00:00;0.23;G
1951-01-12;06:00:00;0.22;G
1951-01-13;06:00:00;0.17;G
1951-01-14;06:00:00;0.15;G
1951-01-15;06:00:00;0.13;G
1951-01-16;06:00:00;0.13;G
1951-01-17;06:00:00;0.13;G
1951-01-18;06:00:00;0.20;G
1951-01-19;06:00:00;0.19;G
1951-01-20;06:00:00;0.19;G
1951-01-21;06:00:00;0.19;G
1951-01-22;06:00:00;0.18;G
1951-01-23;06:00:00;0.20;G
1951-01-24;06:00:00;0.22;G
1951-01-25;06:00:00;0.22;G
1951-01-26;06:00:00;0.22;G
1951-01-27;06:00:00;0.22;G
1951-01-28;06:00:00;0.23;G
1951-01-29;06:00:00;0.24;G
1951-01-30;06:00:00;0.24;G
1951-01-31;06:00:00;0.24;G
1951-02-01;06:00:00;0.24;G
1951-02-02;06:00:00;0.24;G
1951-02-03;06:00:00;0.24;G
1951-02-04;06:00:00;0.26;G
1951-02-05;06:00:00;0.26;G
1951-02-06;06:00:00;0.27;G
1951-02-07;06:00:00;0.25;G
1951-02-08;06:00:00;0.23;G
1951-02-09;06:00:00;0.22;G
1951-02-10;06:00:00;0.18;G
1951-02-11;06:00:00;0.16;G
1951-02-12;06:00:00;0.14;G
1951-02-13;06:00:00;0.13;G
1951-02-14;06:00:00;0.13;G
1951-02-15;06:00:00;0.13;G
1951-02-16;06:00:00;0.13;G
1951-02-17;06:00:00;0.13;G
1951-02-18;06:00:00;0.23;G
1951-02-19;06:00:00;0.20;G
1951-02-20;06:00:00;0.18;G
1951-02-21;06:00:00;0.16;G
1951-02-22;06:00:00;0.16;G
1951-02-23;06:00:00;0.18;G
1951-02-24;06:00:00;0.18;G
1951-02-25;06:00:00;0.18;G
1951-02-26;06:00:00;0.18;G
1951-02-27;06:00:00;0.18;G
1951-02-28;06:00:00;0.18;G
1951-03-01;06:00:00;0.18;G
1951-03-02;06:00:00;0.18;G
1951-03-03;06:00:00;0.18;G
1951-03-04;06:00:00;0.16;G
1951-03-05;06:00:00;0.15;G
1951-03-06;06:00:00;0.15;G
1951-03-07;06:00:00;0.15;G
1951-03-08;06:00:00;0.15;G
1951-03-09;06:00:00;0.15;G
1951-03-10;06:00:00;0.15;G
1951-03-11;06:00:00;0.15;G
1951-03-12;06:00:00;0.15;G
1951-03-13;06:00:00;0.18;G
1951-03-14;06:00:00;0.18;G
1951-03-15;06:00:00;0.23;G
1951-03-16;06:00:00;0.25;G
1951-03-17;06:00:00;0.25;G
1951-03-18;06:00:00;0.25;G
1951-03-19;06:00:00;0.25;G
1951-03-20;06:00:00;0.28;G
1951-03-21;06:00:00;0.28;G
1951-03-22;06:00:00;0.28;G
1951-03-23;06:00:00;0.30;G
1951-03-24;06:00:00;0.30;G
1951-03-25;06:00:00;0.25;G
1951-03-26;06:00:00;0.22;G
1951-03-27;06:00:00;0.22;G
1951-03-28;06:00:00;0.22;G
1951-03-29;06:00:00;0.28;G
1951-03-30;06:00:00;0.20;G
1951-03-31;06:00:00;0.20;G
1951-04-01;06:00:00;0.19;G
1951-04-02;06:00:00;0.18;G
1951-04-03;06:00:00;0.15;G
1951-04-04;06:00:00;0.15;G
1951-04-05;06:00:00;0.13;G
1951-04-06;06:00:00;0.12;G
1951-04-07;06:00:00;0.11;G
1951-04-08;06:00:00;0.10;G
1951-04-09;06:00:00;0.00;Y
1951-04-10;06:00:00;0.00;Y
1951-04-11;06:00:00;0.00;Y
1951-04-12;06:00:00;0.00;Y
1951-04-13;06:00:00;0.00;Y
1951-04-14;06:00:00;0.00;Y
1951-04-15;06:00:00;0.00;Y
1951-04-16;06:00:00;0.00;Y
1951-04-17;06:00:00;0.00;Y
1951-04-18;06:00:00;0.00;Y
1951-04-19;06:00:00;0.00;Y
1951-04-20;06:00:00;0.00;Y
1951-04-21;06:00:00;0.00;Y
1951-04-22;06:00:00;0.00;Y
1951-04-23;06:00:00;0.00;Y
1951-04-24;06:00:00;0.00;Y
1951-04-25;06:00:00;0.00;Y
1951-04-26;06:00:00;0.00;Y
1951-04-27;06:00:00;0.00;Y
1951-04-28;06:00:00;0.00;Y
1951-04-29;06:00:00;0.00;Y
1951-04-30;06:00:00;0.00;Y
1951-05-01;06:00:00;0.00;Y
1951-05-02;06:00:00;0.00;Y
1951-05-03;06:00:00;0.00;Y
1951-05-04;06:00:00;0.00;Y
1951-05-05;06:00:00;0.00;Y
1951-05-06;06:00:00;0.00;Y
1951-05-07;06:00:00;0.00;Y
1951-05-08;06:00:00;0.00;Y
1951-05-09;06:00:00;0.00;Y
1951-05-10;06:00:00;0.00;Y
1951-05-11;06:00:00;0.00;Y
1951-05-12;06:00:00;0.00;Y
1951-05-13;06:00:00;0.00;Y
1951-05-14;06:00:00;0.00;Y
1951-05-15;06:00:00;0.00;Y
1951-05-16;06:00:00;0.00;Y
1951-05-17;06:00:00;0.00;Y
1951-05-18;06:00:00;0.00;Y
1951-05-19;06:00:00;0.00;Y
1951-05-20;06:00:00;0.00;Y
1951-05-21;06:00:00;0.00;Y
1951-05-22;06:00:00;0.00;Y
1951-05-23;06:00:00;0.00;Y
1951-05-24;06:00:00;0.00;Y
1951-05-25;06:00:00;0.00;Y
1951-05-26;06:00:00;0.00;Y
1951-05-27;06:00:00;0.00;Y
1951-05-28;06:00:00;0.00;Y
1951-05-29;06:00:00;0.00;Y
1951-05-30;06:00:00;0.00;Y
1951-05-31;06:00:00;0.00;Y
1951-06-01;06:00:00;0.00;Y
1951-06-02;06:00:00;0.00;Y
1951-06-03;06:00:00;0.00;Y
1951-06-04;06:00:00;0.00;Y
1951-06-05;06:00:00;0.00;Y
1951-06-06;06:00:00;0.00;Y
1951-06-07;06:00:00;0.00;Y
1951-06-08;06:00:00;0.00;Y
1951-06-09;06:00:00;0.00;Y
1951-06-10;06:00:00;0.00;Y
1951-06-11;06:00:00;0.00;Y
1951-06-12;06:00:00;0.00;Y
1951-06-13;06:00:00;0.00;Y
1951-06-14;06:00:00;0.00;Y
1951-06-15;06:00:00;0.00;Y
1951-06-16;06:00:00;0.00;Y
1951-06-17;06:00:00;0.00;Y
1951-06-18;06:00:00;0.00;Y
1951-06-19;06:00:00;0.00;Y
1951-06-20;06:00:00;0.00;Y
1951-06-21;06:00:00;0.00;Y
1951-06-22;06:00:00;0.00;Y
1951-06-23;06:00:00;0.00;Y
1951-06-24;06:00:00;0.00;Y
1951-06-25;06:00:00;0.00;Y
1951-06-26;06:00:00;0.00;Y
1951-06-27;06:00:00;0.00;Y
1951-06-28;06:00:00;0.00;Y
1951-06-29;06:00:00;0.00;Y
1951-06-30;06:00:00;0.00;Y
1951-07-01;06:00:00;0.00;Y
1951-07-02;06:00:00;0.00;Y
1951-07-03;06:00:00;0.00;Y
1951-07-04;06:00:00;0.00;Y
1951-07-05;06:00:00;0.00;Y
1951-07-06;06:00:00;0.00;Y
1951-07-07;06:00:00;0.00;Y
1951-07-08;06:00:00;0.00;Y
1951-07-09;06:00:00;0.00;Y
1951-07-10;06:00:00;0.00;Y
1951-07-11;06:00:00;0.00;Y
1951-07-12;06:00:00;0.00;Y
1951-07-13;06:00:00;0.00;Y
1951-07-14;06:00:00;0.00;Y
1951-07-15;06:00:00;0.00;Y
1951-07-16;06:00:00;0.00;Y
1951-07-17;06:00:00;0.00;Y
1951-07-18;06:00:00;0.00;Y
1951-07-19;06:00:00;0.00;Y
1951-07-20;06:00:00;0.00;Y
1951-07-21;06:00:00;0.00;Y
1951-07-22;06:00:00;0.00;Y
1951-07-23;06:00:00;0.00;Y
1951-07-24;06:00:00;0.00;Y
1951-07-25;06:00:00;0.00;Y
1951-07-26;06:00:00;0.00;Y
1951-07-27;06:00:00;0.00;Y
1951-07-28;06:00:00;0.00;Y
1951-07-29;06:00:00;0.00;Y
1951-07-30;06:00:00;0.00;Y
1951-07-31;06:00:00;0.00;Y
1951-08-01;06:00:00;0.00;Y
1951-08-02;06:00:00;0.00;Y
1951-08-03;06:00:00;0.00;Y
1951-08-04;06:00:00;0.00;Y
1951-08-05;06:00:00;0.00;Y
1951-08-06;06:00:00;0.00;Y
1951-08-07;06:00:00;0.00;Y
1951-08-08;06:00:00;0.00;Y
1951-08-09;06:00:00;0.00;Y
1951-08-10;06:00:00;0.00;Y
1951-08-11;06:00:00;0.00;Y
1951-08-12;06:00:00;0.00;Y
1951-08-13;06:00:00;0.00;Y
1951-08-14;06:00:00;0.00;Y
1951-08-15;06:00:00;0.00;Y
1951-08-16;06:00:00;0.00;Y
1951-08-17;06:00:00;0.00;Y
1951-08-18;06:00:00;0.00;Y
1951-08-19;06:00:00;0.00;Y
1951-08-20;06:00:00;0.00;Y
1951-08-21;06:00:00;0.00;Y
1951-08-22;06:00:00;0.00;Y
1951-08-23;06:00:00;0.00;Y
1951-08-24;06:00:00;0.00;Y
1951-08-25;06:00:00;0.00;Y
1951-08-26;06:00:00;0.00;Y
1951-08-27;06:00:00;0.00;Y
1951-08-28;06:00:00;0.00;Y
1951-08-29;06:00:00;0.00;Y
1951-08-30;06:00:00;0.00;Y
1951-08-31;06:00:00;0.00;Y
1951-09-01;06:00:00;0.00;Y
1951-09-02;06:00:00;0.00;Y
1951-09-03;06:00:00;0.00;Y
1951-09-04;06:00:00;0.00;Y
1951-09-05;06:00:00;0.00;Y
1951-09-06;06:00:00;0.00;Y
1951-09-07;06:00:00;0.00;Y
1951-09-08;06:00:00;0.00;Y
1951-09-09;06:00:00;0.00;Y
1951-09-10;06:00:00;0.00;Y
1951-09-11;06:00:00;0.00;Y
1951-09-12;06:00:00;0.00;Y
1951-09-13;06:00:00;0.00;Y
1951-09-14;06:00:00;0.00;Y
1951-09-15;06:00:00;0.00;Y
1951-09-16;06:00:00;0.00;Y
1951-09-17;06:00:00;0.00;Y
1951-09-18;06:00:00;0.00;Y
1951-09-19;06:00:00;0.00;Y
1951-09-20;06:00:00;0.00;Y
1951-09-21;06:00:00;0.00;Y
