Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
1961-01-13;06:00:00;0.17;Y
1961-01-14;06:00:00;0.11;Y
1961-01-15;06:00:00;0.10;Y
1961-01-16;06:00:00;0.10;Y
1961-01-17;06:00:00;0.10;Y
1961-01-18;06:00:00;0.09;Y
1961-01-19;06:00:00;0.09;Y
1961-01-20;06:00:00;0.09;Y
1961-01-21;06:00:00;0.09;Y
1961-01-22;06:00:00;0.09;Y
1961-01-23;06:00:00;0.09;Y
1961-01-24;06:00:00;0.09;Y
1961-01-25;06:00:00;0.09;Y
1961-01-26;06:00:00;0.09;Y
1961-01-27;06:00:00;0.08;Y
1961-01-28;06:00:00;0.07;Y
1961-01-29;06:00:00;0.12;Y
1961-01-30;06:00:00;0.11;Y
1961-01-31;06:00:00;0.08;Y
1961-02-01;06:00:00;0.00;Y
1961-02-02;06:00:00;0.13;Y
1961-02-03;06:00:00;0.17;Y
1961-02-04;06:00:00;0.18;Y
1961-02-05;06:00:00;0.18;Y
1961-02-06;06:00:00;0.17;Y
1961-02-07;06:00:00;0.09;Y
1961-02-08;06:00:00;0.08;Y
1961-02-09;06:00:00;0.09;Y
1961-02-10;06:00:00;0.09;Y
1961-02-11;06:00:00;0.07;Y
1961-02-12;06:00:00;0.06;Y
1961-02-13;06:00:00;0.05;Y
1961-02-14;06:00:00;0.00;Y
1961-02-15;06:00:00;0.00;Y
1961-02-16;06:00:00;0.00;Y
1961-02-17;06:00:00;0.00;Y
1961-02-18;06:00:00;0.00;Y
1961-02-19;06:00:00;0.00;Y
1961-02-25;06:00:00;0.01;Y
1961-03-19;06:00:00;0.02;Y
1961-03-20;06:00:00;0.05;Y
1961-03-21;06:00:00;0.09;Y
1961-03-22;06:00:00;0.10;Y
1961-03-23;06:00:00;0.05;Y
1961-03-29;06:00:00;0.03;Y
1961-04-04;06:00:00;0.07;Y
1961-04-05;06:00:00;0.07;Y
1961-04-06;06:00:00;0.06;Y
1961-11-30;06:00:00;0.01;Y
1961-12-01;06:00:00;0.01;Y
1961-12-02;06:00:00;0.01;Y
1961-12-03;06:00:00;0.06;Y
1961-12-04;06:00:00;0.08;Y
1961-12-05;06:00:00;0.07;Y
1961-12-06;06:00:00;0.01;Y
1961-12-07;06:00:00;0.05;Y
1961-12-08;06:00:00;0.05;Y
1961-12-09;06:00:00;0.05;Y
1961-12-10;06:00:00;0.04;Y
1961-12-11;06:00:00;0.04;Y
1961-12-12;06:00:00;0.04;Y
1961-12-13;06:00:00;0.04;Y
1961-12-14;06:00:00;0.03;Y
1961-12-15;06:00:00;0.03;Y
1961-12-16;06:00:00;0.03;Y
1961-12-17;06:00:00;0.03;Y
1961-12-18;06:00:00;0.03;Y
1961-12-19;06:00:00;0.02;Y
1961-12-20;06:00:00;0.02;Y
1961-12-21;06:00:00;0.01;Y
1961-12-22;06:00:00;0.03;Y
1961-12-23;06:00:00;0.03;Y
1961-12-24;06:00:00;0.03;Y
1961-12-25;06:00:00;0.04;Y
1961-12-26;06:00:00;0.13;Y
1961-12-27;06:00:00;0.12;Y
1961-12-28;06:00:00;0.12;Y
1961-12-29;06:00:00;0.11;Y
1961-12-30;06:00:00;0.17;Y
1961-12-31;06:00:00;0.11;Y
1962-01-01;06:00:00;0.21;Y
1962-01-02;06:00:00;0.26;Y
1962-01-03;06:00:00;0.25;Y
1962-01-04;06:00:00;0.22;Y
1962-01-05;06:00:00;0.16;Y
1962-01-06;06:00:00;0.06;Y
1962-01-07;06:00:00;0.05;Y
1962-01-08;06:00:00;0.04;Y
1962-01-09;06:00:00;0.03;Y
1962-01-10;06:00:00;0.02;Y
1962-01-11;06:00:00;0.05;Y
1962-01-12;06:00:00;0.00;Y
1962-01-13;06:00:00;0.02;Y
1962-01-14;06:00:00;0.01;Y
1962-01-15;06:00:00;0.00;Y
1962-01-16;06:00:00;0.02;Y
1962-01-17;06:00:00;0.02;Y
1962-01-18;06:00:00;0.00;Y
1962-01-19;06:00:00;0.00;Y
1962-01-20;06:00:00;0.04;Y
1962-01-21;06:00:00;0.03;Y
1962-01-22;06:00:00;0.00;Y
1962-01-23;06:00:00;0.00;Y
1962-01-27;06:00:00;0.04;Y
1962-01-28;06:00:00;0.03;Y
1962-01-29;06:00:00;0.02;Y
1962-01-30;06:00:00;0.02;Y
1962-01-31;06:00:00;0.02;Y
1962-02-01;06:00:00;0.03;Y
1962-02-02;06:00:00;0.06;Y
1962-02-03;06:00:00;0.06;Y
1962-02-04;06:00:00;0.09;Y
1962-02-05;06:00:00;0.15;Y
1962-02-06;06:00:00;0.21;Y
1962-02-07;06:00:00;0.19;Y
1962-02-08;06:00:00;0.12;Y
1962-02-09;06:00:00;0.11;Y
1962-02-10;06:00:00;0.06;Y
1962-02-11;06:00:00;0.00;Y
1962-02-12;06:00:00;0.20;Y
1962-02-13;06:00:00;0.15;Y
1962-02-14;06:00:00;0.17;Y
1962-02-15;06:00:00;0.16;Y
1962-02-16;06:00:00;0.24;Y
1962-02-17;06:00:00;0.23;Y
1962-02-18;06:00:00;0.22;Y
1962-02-19;06:00:00;0.24;Y
1962-02-20;06:00:00;0.20;Y
1962-02-21;06:00:00;0.17;Y
1962-02-22;06:00:00;0.17;Y
1962-02-23;06:00:00;0.17;Y
1962-02-24;06:00:00;0.16;Y
1962-02-25;06:00:00;0.16;Y
1962-02-26;06:00:00;0.16;Y
1962-02-27;06:00:00;0.17;Y
1962-02-28;06:00:00;0.17;Y
1962-03-01;06:00:00;0.16;Y
1962-03-02;06:00:00;0.17;Y
1962-03-03;06:00:00;0.23;Y
1962-03-04;06:00:00;0.26;Y
1962-03-05;06:00:00;0.26;Y
1962-03-06;06:00:00;0.26;Y
1962-03-07;06:00:00;0.25;Y
1962-03-08;06:00:00;0.27;Y
1962-03-09;06:00:00;0.26;Y
1962-03-10;06:00:00;0.25;Y
1962-03-11;06:00:00;0.26;Y
1962-03-12;06:00:00;0.26;Y
1962-03-13;06:00:00;0.25;Y
1962-03-14;06:00:00;0.25;Y
1962-03-15;06:00:00;0.25;Y
1962-03-16;06:00:00;0.24;Y
1962-03-17;06:00:00;0.24;Y
1962-03-18;06:00:00;0.24;Y
1962-03-19;06:00:00;0.24;Y
1962-03-20;06:00:00;0.23;Y
1962-03-21;06:00:00;0.23;Y
1962-03-22;06:00:00;0.23;Y
1962-03-23;06:00:00;0.24;Y
1962-03-24;06:00:00;0.24;Y
1962-03-25;06:00:00;0.23;Y
1962-03-26;06:00:00;0.23;Y
1962-03-27;06:00:00;0.23;Y
1962-03-28;06:00:00;0.22;Y
1962-03-29;06:00:00;0.21;Y
1962-03-30;06:00:00;0.20;Y
1962-03-31;06:00:00;0.18;Y
1962-04-01;06:00:00;0.17;Y
1962-04-02;06:00:00;0.19;Y
1962-04-03;06:00:00;0.18;Y
1962-04-04;06:00:00;0.12;Y
1962-04-05;06:00:00;0.11;Y
1962-04-06;06:00:00;0.12;Y
1962-04-07;06:00:00;0.15;Y
1962-04-08;06:00:00;0.16;Y
1962-04-09;06:00:00;0.15;Y
1962-04-10;06:00:00;0.15;Y
1962-04-11;06:00:00;0.11;Y
1962-04-12;06:00:00;0.10;Y
1962-04-13;06:00:00;0.08;Y
1962-04-14;06:00:00;0.05;Y
1962-04-15;06:00:00;0.05;Y
1962-04-16;06:00:00;0.00;Y
1962-04-17;06:00:00;0.00;Y
1962-04-18;06:00:00;0.00;Y
1962-11-12;06:00:00;0.01;Y
1962-11-13;06:00:00;0.03;Y
1962-11-14;06:00:00;0.01;Y
1962-11-15;06:00:00;0.02;Y
1962-11-16;06:00:00;0.15;Y
1962-11-17;06:00:00;0.14;Y
1962-11-18;06:00:00;0.12;Y
1962-11-19;06:00:00;0.14;Y
1962-11-20;06:00:00;0.12;Y
1962-11-21;06:00:00;0.11;Y
1962-11-22;06:00:00;0.11;Y
1962-11-23;06:00:00;0.10;Y
1962-11-24;06:00:00;0.10;Y
1962-11-25;06:00:00;0.13;Y
1962-11-26;06:00:00;0.09;Y
1962-11-27;06:00:00;0.02;Y
1962-11-28;06:00:00;0.00;Y
1962-11-29;06:00:00;0.02;Y
1962-11-30;06:00:00;0.05;Y
1962-12-01;06:00:00;0.05;Y
1962-12-02;06:00:00;0.04;Y
1962-12-13;06:00:00;0.01;Y
1962-12-14;06:00:00;0.12;Y
1962-12-15;06:00:00;0.19;Y
1962-12-16;06:00:00;0.21;Y
1962-12-17;06:00:00;0.22;Y
1962-12-18;06:00:00;0.23;Y
1962-12-19;06:00:00;0.22;Y
1962-12-20;06:00:00;0.22;Y
1962-12-21;06:00:00;0.21;Y
1962-12-22;06:00:00;0.21;Y
1962-12-23;06:00:00;0.20;Y
1962-12-24;06:00:00;0.20;Y
1962-12-25;06:00:00;0.20;Y
1962-12-26;06:00:00;0.23;Y
1962-12-27;06:00:00;0.29;Y
1962-12-28;06:00:00;0.34;Y
1962-12-29;06:00:00;0.36;Y
1962-12-30;06:00:00;0.36;Y
1962-12-31;06:00:00;0.35;Y
1963-01-01;06:00:00;0.35;Y
1963-01-02;06:00:00;0.35;Y
1963-01-03;06:00:00;0.35;Y
1963-01-04;06:00:00;0.34;Y
1963-01-05;06:00:00;0.34;Y
1963-01-06;06:00:00;0.34;Y
1963-01-07;06:00:00;0.34;Y
1963-01-08;06:00:00;0.33;Y
1963-01-09;06:00:00;0.33;Y
1963-01-10;06:00:00;0.32;Y
1963-01-11;06:00:00;0.32;Y
1963-01-12;06:00:00;0.32;Y
1963-01-13;06:00:00;0.31;Y
1963-01-14;06:00:00;0.30;Y
1963-01-15;06:00:00;0.29;Y
1963-01-16;06:00:00;0.29;Y
1963-01-17;06:00:00;0.28;Y
1963-01-18;06:00:00;0.28;Y
1963-01-19;06:00:00;0.27;Y
1963-01-20;06:00:00;0.27;Y
1963-01-21;06:00:00;0.26;Y
1963-01-22;06:00:00;0.26;Y
1963-01-23;06:00:00;0.26;Y
1963-01-24;06:00:00;0.25;Y
1963-01-25;06:00:00;0.25;Y
1963-01-26;06:00:00;0.34;Y
1963-01-27;06:00:00;0.34;Y
1963-01-28;06:00:00;0.34;Y
1963-01-29;06:00:00;0.34;Y
1963-01-30;06:00:00;0.34;Y
1963-01-31;06:00:00;0.36;Y
1963-02-01;06:00:00;0.37;Y
1963-02-02;06:00:00;0.37;Y
1963-02-03;06:00:00;0.37;Y
1963-02-04;06:00:00;0.38;Y
1963-02-05;06:00:00;0.39;Y
1963-02-06;06:00:00;0.41;Y
1963-02-07;06:00:00;0.41;Y
1963-02-08;06:00:00;0.41;Y
1963-02-09;06:00:00;0.41;Y
1963-02-10;06:00:00;0.42;Y
1963-02-11;06:00:00;0.42;Y
1963-02-12;06:00:00;0.41;Y
1963-02-13;06:00:00;0.41;Y
1963-02-14;06:00:00;0.43;Y
1963-02-15;06:00:00;0.44;Y
1963-02-16;06:00:00;0.44;Y
1963-02-17;06:00:00;0.44;Y
1963-02-18;06:00:00;0.44;Y
1963-02-19;06:00:00;0.44;Y
1963-02-20;06:00:00;0.43;Y
1963-02-21;06:00:00;0.43;Y
1963-02-22;06:00:00;0.43;Y
1963-02-23;06:00:00;0.41;Y
1963-02-24;06:00:00;0.41;Y
1963-02-25;06:00:00;0.39;Y
1963-02-26;06:00:00;0.38;Y
1963-02-27;06:00:00;0.38;Y
1963-02-28;06:00:00;0.38;Y
1963-03-01;06:00:00;0.37;Y
1963-03-02;06:00:00;0.37;Y
1963-03-03;06:00:00;0.37;Y
1963-03-04;06:00:00;0.36;Y
1963-03-05;06:00:00;0.36;Y
1963-03-06;06:00:00;0.35;Y
1963-03-07;06:00:00;0.30;Y
1963-03-08;06:00:00;0.26;Y
1963-03-09;06:00:00;0.25;Y
1963-03-10;06:00:00;0.25;Y
1963-03-11;06:00:00;0.25;Y
1963-03-12;06:00:00;0.24;Y
1963-03-13;06:00:00;0.24;Y
1963-03-14;06:00:00;0.24;Y
1963-03-15;06:00:00;0.24;Y
1963-03-16;06:00:00;0.23;Y
1963-03-17;06:00:00;0.23;Y
1963-03-18;06:00:00;0.22;Y
1963-03-19;06:00:00;0.22;Y
1963-03-20;06:00:00;0.21;Y
1963-03-21;06:00:00;0.20;Y
1963-03-22;06:00:00;0.20;Y
1963-03-23;06:00:00;0.19;Y
1963-03-24;06:00:00;0.19;Y
1963-03-25;06:00:00;0.20;Y
1963-03-26;06:00:00;0.17;Y
1963-03-27;06:00:00;0.17;Y
1963-03-28;06:00:00;0.17;Y
1963-03-29;06:00:00;0.17;Y
1963-03-30;06:00:00;0.16;Y
1963-03-31;06:00:00;0.16;Y
1963-04-01;06:00:00;0.15;Y
1963-04-02;06:00:00;0.13;Y
1963-04-03;06:00:00;0.12;Y
1963-04-04;06:00:00;0.12;Y
1963-04-05;06:00:00;0.10;Y
1963-04-06;06:00:00;0.09;Y
1963-04-07;06:00:00;0.08;Y
1963-04-08;06:00:00;0.06;Y
1963-04-09;06:00:00;0.04;Y
1963-04-10;06:00:00;0.00;Y
1963-04-11;06:00:00;0.00;Y
1963-04-12;06:00:00;0.00;Y
1963-04-13;06:00:00;0.00;Y
1963-04-14;06:00:00;0.00;Y
1963-04-15;06:00:00;0.00;Y
1963-04-16;06:00:00;0.00;Y
1963-04-17;06:00:00;0.00;Y
1963-04-18;06:00:00;0.00;Y
1963-11-16;06:00:00;0.03;Y
1963-11-18;06:00:00;0.01;Y
1963-11-22;06:00:00;0.04;Y
1963-11-23;06:00:00;0.03;Y
1963-11-24;06:00:00;0.03;Y
1963-11-25;06:00:00;0.09;Y
1963-11-26;06:00:00;0.00;Y
1963-11-27;06:00:00;0.00;Y
1963-11-28;06:00:00;0.00;Y
1963-12-10;06:00:00;0.01;Y
1963-12-11;06:00:00;0.01;Y
1963-12-12;06:00:00;0.01;Y
1963-12-13;06:00:00;0.02;Y
1963-12-14;06:00:00;0.01;Y
1963-12-15;06:00:00;0.01;Y
1963-12-16;06:00:00;0.01;Y
1963-12-17;06:00:00;0.01;Y
1963-12-18;06:00:00;0.02;Y
1963-12-19;06:00:00;0.17;Y
1963-12-20;06:00:00;0.18;Y
1963-12-21;06:00:00;0.18;Y
1963-12-22;06:00:00;0.18;Y
1963-12-23;06:00:00;0.18;Y
1963-12-24;06:00:00;0.17;Y
1963-12-25;06:00:00;0.17;Y
1963-12-26;06:00:00;0.15;Y
1963-12-27;06:00:00;0.05;Y
1963-12-28;06:00:00;0.03;Y
1963-12-29;06:00:00;0.00;Y
1963-12-30;06:00:00;0.00;Y
1964-01-01;06:00:00;0.06;Y
1964-01-02;06:00:00;0.06;Y
1964-01-03;06:00:00;0.05;Y
1964-01-04;06:00:00;0.04;Y
1964-01-05;06:00:00;0.03;Y
1964-01-06;06:00:00;0.03;Y
1964-01-07;06:00:00;0.03;Y
1964-01-08;06:00:00;0.02;Y
1964-01-09;06:00:00;0.02;Y
1964-01-10;06:00:00;0.02;Y
1964-01-11;06:00:00;0.02;Y
1964-01-12;06:00:00;0.02;Y
1964-01-13;06:00:00;0.02;Y
1964-01-14;06:00:00;0.02;Y
1964-01-15;06:00:00;0.02;Y
1964-01-16;06:00:00;0.02;Y
1964-01-17;06:00:00;0.02;Y
1964-01-18;06:00:00;0.02;Y
1964-01-19;06:00:00;0.02;Y
1964-01-20;06:00:00;0.02;Y
1964-01-21;06:00:00;0.01;Y
1964-01-22;06:00:00;0.00;Y
1964-01-23;06:00:00;0.00;Y
1964-01-24;06:00:00;0.00;Y
1964-01-25;06:00:00;0.00;Y
1964-01-26;06:00:00;0.01;Y
1964-01-27;06:00:00;0.01;Y
1964-01-28;06:00:00;0.01;Y
1964-01-29;06:00:00;0.02;Y
1964-01-30;06:00:00;0.03;Y
1964-01-31;06:00:00;0.02;Y
1964-02-01;06:00:00;0.04;Y
1964-02-02;06:00:00;0.02;Y
1964-02-03;06:00:00;0.01;Y
1964-02-04;06:00:00;0.00;Y
1964-02-05;06:00:00;0.00;Y
1964-02-06;06:00:00;0.00;Y
1964-02-07;06:00:00;0.00;Y
1964-02-08;06:00:00;0.00;Y
1964-02-09;06:00:00;0.00;Y
1964-02-10;06:00:00;0.00;Y
1964-02-11;06:00:00;0.00;Y
1964-02-12;06:00:00;0.02;Y
1964-02-13;06:00:00;0.02;Y
1964-02-14;06:00:00;0.05;Y
1964-02-15;06:00:00;0.05;Y
1964-02-16;06:00:00;0.10;Y
1964-02-17;06:00:00;0.13;Y
1964-02-18;06:00:00;0.13;Y
1964-02-19;06:00:00;0.13;Y
1964-02-20;06:00:00;0.12;Y
1964-02-21;06:00:00;0.12;Y
1964-02-22;06:00:00;0.12;Y
1964-02-23;06:00:00;0.11;Y
1964-02-24;06:00:00;0.11;Y
1964-02-25;06:00:00;0.12;Y
1964-02-26;06:00:00;0.11;Y
1964-02-27;06:00:00;0.09;Y
1964-02-28;06:00:00;0.06;Y
1964-02-29;06:00:00;0.06;Y
1964-03-01;06:00:00;0.06;Y
1964-03-02;06:00:00;0.06;Y
1964-03-03;06:00:00;0.06;Y
1964-03-04;06:00:00;0.05;Y
1964-03-05;06:00:00;0.05;Y
1964-03-06;06:00:00;0.05;Y
1964-03-07;06:00:00;0.05;Y
1964-03-08;06:00:00;0.04;Y
1964-03-09;06:00:00;0.04;Y
1964-03-10;06:00:00;0.04;Y
1964-03-11;06:00:00;0.02;Y
1964-03-12;06:00:00;0.00;Y
1964-03-13;06:00:00;0.00;Y
1964-03-14;06:00:00;0.00;Y
1964-03-15;06:00:00;0.00;Y
1964-03-16;06:00:00;0.00;Y
1964-03-17;06:00:00;0.00;Y
1964-03-18;06:00:00;0.00;Y
1964-03-19;06:00:00;0.01;Y
1964-03-20;06:00:00;0.01;Y
1964-03-21;06:00:00;0.00;Y
1964-03-22;06:00:00;0.00;Y
1964-03-23;06:00:00;0.00;Y
1964-03-24;06:00:00;0.00;Y
1964-03-25;06:00:00;0.00;Y
1964-03-26;06:00:00;0.00;Y
1964-03-27;06:00:00;0.00;Y
1964-03-28;06:00:00;0.00;Y
1964-03-29;06:00:00;0.00;Y
1964-03-30;06:00:00;0.00;Y
1964-03-31;06:00:00;0.00;Y
1964-04-09;06:00:00;0.01;Y
1964-11-18;06:00:00;0.00;Y
1964-11-20;06:00:00;0.02;Y
1964-11-29;06:00:00;0.01;Y
1964-11-30;06:00:00;0.00;Y
1964-12-01;06:00:00;0.01;Y
1964-12-02;06:00:00;0.01;Y
1964-12-03;06:00:00;0.05;Y
1964-12-04;06:00:00;0.13;Y
1964-12-05;06:00:00;0.15;Y
1964-12-06;06:00:00;0.15;Y
1964-12-07;06:00:00;0.09;Y
1964-12-08;06:00:00;0.00;Y
1964-12-18;06:00:00;0.01;Y
1964-12-19;06:00:00;0.01;Y
1964-12-20;06:00:00;0.03;Y
1964-12-21;06:00:00;0.07;Y
1964-12-22;06:00:00;0.07;Y
1964-12-23;06:00:00;0.05;Y
1964-12-24;06:00:00;0.02;Y
1964-12-25;06:00:00;0.00;Y
1964-12-26;06:00:00;0.00;Y
1964-12-27;06:00:00;0.00;Y
1964-12-28;06:00:00;0.00;Y
1964-12-29;06:00:00;0.00;Y
1964-12-30;06:00:00;0.00;Y
1964-12-31;06:00:00;0.07;Y
1965-01-01;06:00:00;0.05;Y
1965-01-02;06:00:00;0.03;Y
1965-01-03;06:00:00;0.02;Y
1965-01-04;06:00:00;0.02;Y
1965-01-05;06:00:00;0.02;Y
1965-01-06;06:00:00;0.01;Y
1965-01-07;06:00:00;0.01;Y
1965-01-08;06:00:00;0.01;Y
1965-01-09;06:00:00;0.00;Y
1965-01-10;06:00:00;0.01;Y
1965-01-11;06:00:00;0.03;Y
1965-01-12;06:00:00;0.00;Y
1965-01-13;06:00:00;0.00;Y
1965-01-14;06:00:00;0.02;Y
1965-01-15;06:00:00;0.00;Y
1965-01-16;06:00:00;0.04;Y
1965-01-17;06:00:00;0.10;Y
1965-01-18;06:00:00;0.08;Y
1965-01-19;06:00:00;0.08;Y
1965-01-20;06:00:00;0.09;Y
1965-01-21;06:00:00;0.09;Y
1965-01-22;06:00:00;0.09;Y
1965-01-23;06:00:00;0.09;Y
1965-01-24;06:00:00;0.08;Y
1965-01-25;06:00:00;0.08;Y
1965-01-26;06:00:00;0.08;Y
1965-01-27;06:00:00;0.10;Y
1965-01-28;06:00:00;0.12;Y
1965-01-29;06:00:00;0.13;Y
1965-01-30;06:00:00;0.14;Y
1965-01-31;06:00:00;0.15;Y
1965-02-01;06:00:00;0.15;Y
1965-02-02;06:00:00;0.15;Y
1965-02-03;06:00:00;0.15;Y
1965-02-04;06:00:00;0.14;Y
1965-02-05;06:00:00;0.12;Y
1965-02-06;06:00:00;0.11;Y
1965-02-07;06:00:00;0.09;Y
